SalePrice,YearSold,LotFrontage,LotSize,HouseStyle,OverallQual,OverallCond,YearBuilt,ExterQual,ExterCond,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SaleType,SaleCondition
134000,2010,50,6000,1.5Fin,6,7,1939,TA,TA,608,608,524,1132,1,2,1,TA,5,Detchd,1939,Unf,1,240,WD ,Abnorml
128000,2010,50,6000,1.5Fin,6,6,1940,TA,Gd,572,848,348,1196,1,3,1,TA,6,Detchd,1973,Unf,2,576,WD ,Normal
132000,2010,53,6360,1.5Fin,5,6,1942,TA,TA,835,955,498,1453,1,3,1,Gd,7,Detchd,1942,Unf,1,240,WD ,Normal
139900,2010,50,6000,1.5Fin,6,7,1948,TA,TA,780,780,636,1416,1,3,1,TA,6,Detchd,1948,Unf,1,312,WD ,Normal
123900,2010,52,6240,1.5Fin,5,7,1936,TA,TA,528,548,492,1040,1,2,1,TA,5,Detchd,1979,Fin,2,624,WD ,Normal
138400,2010,52,6240,1.5Fin,5,5,1930,TA,TA,928,928,608,1536,2,4,1,TA,7,Detchd,1930,Unf,2,480,WD ,Normal
109500,2010,51,6120,1Story,6,5,1923,TA,TA,1124,1068,0,1068,1,2,1,TA,5,Detchd,1923,Unf,1,288,WD ,Normal
140000,2010,50,10300,2Story,7,6,1921,TA,TA,576,902,808,1710,2,3,1,TA,9,Detchd,1990,Unf,2,480,WD ,Normal
149500,2010,57,8094,1.5Fin,4,5,1915,TA,Fa,888,888,1074,1962,1,4,1,TA,9,Detchd,1915,Unf,2,572,WD ,Normal
159900,2010,60,12900,2Story,6,8,1912,Gd,Gd,780,780,780,1560,1,3,1,Gd,7,,,,0,0,WD ,Normal
122000,2010,52,3068,2Story,6,8,1920,TA,Gd,662,662,662,1324,1,3,1,TA,6,Detchd,1920,Unf,1,180,WD ,Normal
110000,2010,110,8472,1Story,5,5,1963,Fa,TA,816,816,0,816,1,2,1,TA,5,CarPort,1963,Unf,2,516,WD ,Normal
55000,2010,70,5600,2Story,4,5,1930,Fa,Fa,0,372,720,1092,2,3,2,Fa,7,,,,0,0,WD ,Normal
140000,2010,76,7630,2Story,5,9,1900,TA,Gd,360,1032,780,1812,2,4,2,Gd,8,Detchd,1999,Unf,2,672,WD ,Normal
244400,2010,,24090,2Story,7,7,1940,TA,Gd,1032,1207,1196,2403,2,4,1,TA,10,Attchd,1940,Unf,1,349,COD,Normal
173000,2010,100,15263,1Story,5,5,1959,TA,TA,1422,1675,0,1675,2,3,1,TA,8,Attchd,1959,Unf,1,365,WD ,Normal
107500,2010,72,10632,1.5Fin,5,3,1917,TA,TA,689,725,499,1224,1,3,1,Po,6,Detchd,1917,Unf,1,180,COD,Normal
100000,2010,60,9900,1.5Fin,5,4,1915,Fa,Fa,1212,1212,180,1392,1,3,1,TA,6,,,,0,0,ConLD,Normal
95000,2010,65,6001,1.5Fin,6,5,1940,TA,TA,600,600,319,919,1,3,1,TA,5,Detchd,1940,Unf,1,231,WD ,Normal
93369,2010,,6449,2Story,4,1,1907,TA,TA,707,942,942,1884,1,4,1,TA,7,,,,0,0,WD ,Abnorml
114900,2010,60,6048,1.5Fin,5,7,1910,TA,Gd,856,936,744,1680,2,2,2,TA,7,Detchd,1910,Unf,2,450,COD,Normal
94000,2010,54,6342,1.5Fin,5,8,1875,TA,Gd,780,780,240,1020,1,2,1,TA,6,,,,0,0,WD ,Normal
136000,2010,72,10773,1Story,4,3,1967,Fa,Fa,1832,1832,0,1832,2,4,2,TA,8,,,,0,0,WD ,Normal
136500,2010,72,10778,1Story,4,5,1968,TA,TA,1768,1768,0,1768,2,4,2,TA,8,,,,0,0,WD ,Normal
131500,2010,75,11625,1Story,5,4,1965,TA,TA,1039,1039,0,1039,1,3,1,TA,6,Attchd,1965,Unf,2,504,WD ,Normal
121500,2010,,11341,1Story,5,6,1957,TA,TA,1392,1392,0,1392,1,3,1,TA,5,Detchd,1957,Unf,2,528,WD ,Normal
125000,2010,70,8521,1Story,5,5,1967,TA,TA,912,912,0,912,1,3,1,TA,5,Detchd,1974,Unf,1,336,WD ,Normal
154000,2010,,8246,1Story,5,8,1968,TA,Gd,1060,1060,0,1060,1,3,1,Gd,6,Attchd,1968,Unf,1,270,WD ,Normal
137900,2010,65,7800,1Story,5,7,1966,TA,TA,864,892,0,892,1,3,1,Gd,5,Detchd,1966,Unf,1,416,WD ,Normal
158000,2010,80,9364,2Story,6,7,1969,TA,TA,663,663,689,1352,1,4,1,TA,7,Attchd,1969,Fin,1,299,WD ,Normal
137250,2010,65,7832,1Story,5,5,1968,TA,TA,864,864,0,864,1,2,1,TA,4,Detchd,1969,Unf,1,280,WD ,Normal
160250,2010,,7424,SFoyer,5,5,1978,TA,TA,1319,1373,0,1373,1,3,1,TA,5,Attchd,1978,Fin,2,591,WD ,Normal
163000,2010,86,11227,2Story,5,5,1968,TA,Gd,720,720,720,1440,1,4,1,TA,7,Attchd,1968,Unf,2,480,WD ,Normal
158900,2010,,11616,2Story,6,5,1978,TA,TA,672,672,714,1386,2,3,1,TA,6,Attchd,1978,Fin,2,440,WD ,Abnorml
328000,2010,80,14000,2Story,7,5,1996,Gd,TA,1306,1306,954,2260,2,3,1,Gd,7,Attchd,1996,RFn,2,533,WD ,Normal
270000,2010,,20062,1Story,7,7,1977,Gd,Gd,1420,1483,0,1483,1,1,1,TA,4,Attchd,1977,RFn,2,690,WD ,Normal
85000,2010,94,9259,1Story,4,4,1927,TA,TA,660,756,0,756,1,2,1,TA,4,Detchd,1945,Unf,2,440,WD ,Normal
128000,2010,60,9600,1Story,4,7,1950,TA,TA,1067,1067,0,1067,2,2,1,Gd,4,Attchd,1996,Unf,2,436,WD ,Normal
260000,2010,,23595,1Story,7,6,1979,Gd,TA,1332,1332,192,1524,0,0,1,Gd,4,Attchd,1979,Fin,2,586,WD ,Normal
230000,2010,,17082,2Story,6,5,1978,TA,TA,1117,1117,864,1981,2,4,1,Gd,8,Attchd,1978,Fin,2,522,WD ,Normal
124000,2010,124,18600,1.5Fin,3,4,1938,TA,TA,972,1052,558,1610,2,4,1,Fa,8,Attchd,1938,RFn,1,480,WD ,Normal
83000,2010,85,10625,1Story,5,5,1920,TA,TA,458,835,0,835,1,2,1,TA,5,Basment,1920,Unf,1,366,COD,Abnorml
144500,2010,65,11479,1Story,6,7,1950,TA,TA,663,1074,0,1074,1,3,1,Gd,6,Attchd,1987,Unf,1,467,WD ,Normal
129000,2010,68,9571,1Story,5,6,1956,TA,TA,1144,1144,0,1144,1,3,1,TA,6,Attchd,1956,Unf,1,596,WD ,Normal
127000,2010,50,9350,1.5Fin,4,6,1947,TA,TA,756,1169,0,1531,1,3,1,TA,8,Detchd,1947,Unf,1,209,WD ,Normal
128000,2010,75,9525,1Story,5,7,1954,TA,TA,1172,1172,0,1172,1,3,1,TA,5,Attchd,1954,Fin,1,366,WD ,Normal
186000,2010,83,10420,1Story,6,5,2009,TA,TA,1212,1212,0,1212,2,3,1,Gd,6,Attchd,2009,RFn,2,460,WD ,Normal
308030,2010,44,17485,1Story,7,5,2009,Gd,TA,1508,1508,0,1508,1,1,1,Gd,5,Attchd,2009,RFn,2,572,Con,Partial
114000,2010,,11200,1Story,5,3,1964,TA,Fa,1250,1298,0,1298,2,3,1,TA,5,Detchd,1964,Unf,2,504,COD,Normal
84900,2010,60,11100,1Story,4,7,1946,TA,TA,0,930,0,930,1,2,1,Gd,6,Detchd,1946,Unf,1,308,WD ,Abnorml
178000,2010,77,9206,2Story,6,5,1985,Gd,TA,741,977,755,1732,2,3,1,Gd,7,Attchd,1985,Fin,2,476,WD ,Normal
270000,2010,83,11980,1Story,7,5,1987,Gd,TA,1433,1433,0,1433,1,1,1,Gd,4,Attchd,1987,RFn,2,528,WD ,Normal
218000,2010,87,12361,2Story,6,7,1993,Gd,Gd,946,964,838,1802,2,3,1,Gd,8,2Types,2000,RFn,4,1017,WD ,Normal
236000,2010,80,9938,2Story,7,5,1993,Gd,TA,1050,1062,887,1949,2,3,1,Gd,8,Attchd,1993,Fin,2,574,WD ,Normal
147000,2010,73,9069,SFoyer,6,6,1992,TA,TA,936,996,0,996,1,2,1,Gd,5,Attchd,1992,Unf,2,564,WD ,Normal
245350,2010,64,10475,1Story,8,5,2008,Gd,TA,1694,1694,0,1694,2,3,1,Gd,7,Attchd,2008,RFn,3,776,WD ,Normal
206000,2010,64,6762,1Story,7,5,2006,Gd,TA,1187,1208,0,1208,2,2,1,Gd,6,Attchd,2006,RFn,2,632,WD ,Normal
198900,2010,94,10402,1Story,7,5,2009,TA,TA,1226,1226,0,1226,2,3,1,Gd,6,Attchd,2009,RFn,3,740,WD ,Normal
187000,2010,64,7360,1Story,7,5,2010,Gd,TA,1222,1222,0,1222,2,2,1,Gd,6,Attchd,2009,RFn,2,615,WD ,Normal
320000,2010,90,12376,2Story,7,5,1990,TA,TA,1673,1699,1523,3222,3,5,1,Gd,11,Attchd,1990,Unf,3,594,WD ,Normal
138500,2010,82,14235,1.5Fin,6,8,1900,TA,TA,676,831,614,1445,2,3,1,TA,6,Detchd,1957,Unf,2,484,WD ,Normal
155000,2010,80,8816,SLvl,6,7,1971,TA,TA,1010,1052,0,1052,1,3,1,TA,6,Attchd,1971,Unf,2,440,WD ,Normal
159000,2010,82,11105,SFoyer,5,5,1996,TA,Gd,870,965,0,965,1,2,1,TA,4,Attchd,1998,Unf,2,580,WD ,Normal
191000,2010,,9337,2Story,7,5,1997,TA,TA,878,892,800,1692,2,3,1,TA,8,Attchd,1997,RFn,2,513,WD ,Normal
200500,2010,70,8750,2Story,6,5,1998,TA,TA,804,804,878,1682,2,3,1,Gd,7,Attchd,1998,RFn,2,523,WD ,Normal
150000,2010,38,15240,1Story,5,8,1977,Gd,Gd,1026,1026,0,1026,1,3,1,TA,5,Attchd,1977,Unf,1,308,WD ,Normal
161750,2010,,10900,2Story,6,7,1977,TA,TA,689,689,703,1392,1,3,1,TA,6,Attchd,1977,Fin,1,299,WD ,Normal
128200,2010,75,10650,1Story,5,6,1976,TA,TA,894,894,0,894,1,3,1,TA,5,Attchd,1976,Unf,1,308,WD ,Normal
127000,2010,68,7480,1Story,5,6,1972,TA,TA,876,876,0,876,1,3,1,TA,5,Detchd,1977,Unf,2,484,WD ,Normal
318000,2010,80,10389,1Story,8,5,2003,Gd,TA,1978,1978,0,1978,2,3,1,Gd,8,Attchd,2003,RFn,3,850,WD ,Normal
272000,2010,,11423,1Story,8,5,2001,Gd,TA,1581,1601,0,1601,2,3,1,Gd,6,Attchd,2001,RFn,2,670,WD ,Normal
237000,2010,44,9548,2Story,7,6,2003,Gd,TA,941,941,888,1829,2,3,1,Gd,7,Attchd,2003,RFn,2,613,WD ,Normal
240000,2010,75,9375,2Story,7,5,1997,Gd,TA,1040,1044,1054,2098,2,4,1,Gd,9,Attchd,1997,Fin,2,621,WD ,Normal
224900,2010,48,12137,1Story,7,5,1998,TA,TA,1649,1661,0,1661,2,3,1,Gd,6,Attchd,1998,RFn,2,598,WD ,Normal
143750,2010,,4435,1Story,6,5,2003,Gd,TA,848,848,0,848,1,1,1,Gd,4,Attchd,2003,Fin,2,420,WD ,Normal
143000,2010,,4426,1Story,6,5,2004,Gd,TA,848,848,0,848,1,1,1,Gd,3,Attchd,2004,RFn,2,420,WD ,Normal
232000,2010,48,10635,1Story,8,5,2003,Gd,TA,1657,1668,0,1668,2,3,1,Gd,8,Attchd,2003,Fin,2,502,WD ,Normal
213000,2010,70,8400,1Story,7,5,2004,Gd,TA,1473,1484,0,1484,2,3,1,Gd,7,Attchd,2004,RFn,2,606,WD ,Normal
185500,2010,65,8773,1Story,7,5,2004,Gd,TA,1414,1414,0,1414,2,3,1,Gd,6,Attchd,2004,RFn,2,494,WD ,Normal
84900,2010,67,8777,1Story,3,6,1945,TA,Gd,0,640,0,640,1,2,1,TA,5,Detchd,1945,Unf,1,240,ConLD,Normal
155891,2010,68,8842,1Story,5,6,1954,TA,Gd,381,992,0,992,1,3,1,TA,6,Detchd,1954,Unf,1,319,Oth,Abnorml
100000,2010,75,9825,1Story,5,5,1965,TA,TA,0,1664,0,1664,2,4,2,TA,8,,,,0,0,WD ,Normal
144000,2010,60,10044,1Story,5,6,1968,TA,TA,1196,1196,0,1196,1,3,1,TA,6,Attchd,1968,RFn,1,336,WD ,Normal
64000,2010,89,11792,1.5Fin,4,5,1948,TA,TA,744,792,328,1120,1,2,1,Fa,5,Detchd,1956,Unf,2,480,WD ,Abnorml
125200,2010,65,6305,SLvl,6,6,1975,TA,TA,1008,1096,0,1096,1,3,1,TA,5,Detchd,1975,Unf,1,352,WD ,Normal
107000,2010,94,7819,SLvl,6,5,1976,TA,TA,1029,1117,0,1117,1,3,1,TA,6,Detchd,1976,Unf,2,672,WD ,Abnorml
90000,2010,64,6410,1Story,4,5,1958,TA,TA,960,960,0,960,1,3,1,TA,5,,,,0,0,WD ,Normal
140000,2010,80,8546,1Story,4,5,2003,TA,TA,1121,1121,0,1121,2,2,1,TA,5,Attchd,2003,RFn,2,440,WD ,Normal
113000,2010,52,8741,1.5Fin,6,4,1945,TA,TA,735,798,689,1487,1,3,1,TA,7,Detchd,1949,Unf,1,220,WD ,Normal
80000,2010,60,12180,1.5Fin,4,4,1941,TA,Fa,672,672,252,924,1,2,1,Fa,5,Detchd,1941,Unf,1,280,WD ,Normal
144500,2010,68,8562,1Story,5,6,1957,TA,TA,1216,1526,0,1526,1,4,1,TA,7,Basment,1957,Unf,1,364,WD ,Normal
104000,2010,67,4853,1Story,5,6,1924,TA,TA,1107,1296,0,1296,2,2,1,Fa,5,Detchd,1979,Unf,1,260,WD ,Normal
128000,2010,66,6858,2Story,6,4,1915,TA,TA,806,841,806,1647,1,4,1,Fa,6,Detchd,1920,Unf,1,216,WD ,Normal
58500,2010,45,8212,1Story,3,3,1914,TA,Fa,864,864,0,864,1,2,1,TA,5,Detchd,1938,Unf,1,200,WD ,Normal
127000,2010,50,5000,1.5Fin,5,6,1924,TA,TA,1026,1026,665,1691,2,3,1,Gd,6,Detchd,1924,Unf,1,308,WD ,Normal
126000,2010,,7890,1Story,6,6,1939,TA,TA,856,856,0,856,1,2,1,TA,4,Detchd,1939,Unf,2,399,WD ,Normal
160000,2010,60,7200,2Story,4,6,1967,TA,TA,0,862,1788,2650,3,6,2,TA,10,,,,0,0,WD ,Normal
100000,2010,51,9839,1.5Fin,5,2,1931,TA,TA,894,894,772,1666,1,3,1,TA,7,,,,0,0,WD ,Normal
169000,2010,50,9638,1.5Fin,6,7,1919,TA,TA,804,1699,748,2447,2,4,1,Gd,10,Detchd,1969,Unf,1,336,WD ,Normal
257500,2010,78,10452,1.5Fin,7,6,1941,Gd,Gd,1528,1225,908,2133,1,4,1,TA,8,Attchd,1941,Unf,1,312,WD ,Normal
215000,2010,78,15600,2Story,5,6,1950,TA,Gd,1032,1102,1075,2177,2,5,2,TA,11,Detchd,1950,Unf,2,484,WD ,Normal
266500,2010,66,9042,2Story,7,9,1941,Ex,Gd,1152,1188,1152,2340,2,4,1,Gd,9,Attchd,1941,RFn,1,252,WD ,Normal
335000,2010,100,17500,1Story,7,8,1959,Gd,Gd,1902,1902,0,1902,2,3,1,Ex,7,Attchd,1959,Fin,2,567,WD ,Normal
203135,2010,85,19645,SLvl,7,6,1994,TA,TA,423,896,756,1652,2,3,1,Gd,6,BuiltIn,1994,RFn,2,473,WD ,Normal
185000,2010,35,3907,1Story,8,6,1989,Gd,TA,982,1034,0,1034,1,1,1,Gd,4,Attchd,1989,Fin,2,598,WD ,Normal
162500,2010,35,3907,1Story,8,5,1989,Gd,TA,1191,1191,0,1191,2,2,1,Gd,5,Attchd,1989,Unf,2,531,WD ,Normal
289000,2010,100,15602,1Story,7,8,1959,TA,TA,1501,1801,0,1801,2,1,1,TA,6,Attchd,1959,Fin,2,484,WD ,Normal
125500,2010,40,5436,1.5Fin,4,8,1922,TA,Gd,796,796,358,1154,1,3,1,Gd,7,Detchd,1922,Unf,1,240,WD ,Normal
82000,2010,58,8154,1Story,2,5,1941,TA,TA,480,540,0,540,1,1,1,TA,4,Detchd,1951,Unf,1,200,ConLw,Normal
110000,2010,50,9140,1.5Fin,6,5,1921,TA,TA,629,727,380,1107,1,2,1,TA,5,Detchd,1950,Unf,1,625,COD,Normal
68400,2010,60,7500,1.5Fin,4,4,1920,TA,Gd,698,698,430,1128,1,2,1,TA,6,Detchd,1980,RFn,2,528,COD,Abnorml
102776,2010,66,8712,1.5Fin,4,7,1900,TA,TA,859,859,319,1178,1,2,1,TA,7,Detchd,1964,RFn,1,384,WD ,Abnorml
55993,2010,66,8712,1Story,5,5,1952,Fa,TA,540,1044,0,1044,1,2,1,Fa,4,Basment,1952,Unf,2,504,WD ,Alloca
50138,2010,66,8712,1Story,4,7,1896,Fa,Fa,756,952,0,952,1,3,1,TA,5,Detchd,1896,RFn,1,330,WD ,Alloca
246000,2010,44,3811,1Story,8,5,2004,Gd,TA,1594,1646,0,1646,2,2,1,Gd,5,Attchd,2004,Fin,2,525,WD ,Normal
254900,2010,85,11050,2Story,8,5,1998,Gd,TA,1049,1036,880,1916,2,3,1,Gd,8,Attchd,1998,Unf,3,741,WD ,Normal
190000,2010,74,9620,SLvl,6,7,1977,TA,TA,1243,1285,0,1285,2,3,1,Gd,6,Attchd,1977,Unf,2,473,WD ,Normal
201000,2010,129,9196,1Story,7,5,2003,Gd,TA,1560,1560,0,1560,2,3,1,Gd,7,Attchd,2003,Fin,2,573,WD ,Normal
169900,2010,,12328,SLvl,6,5,1976,TA,TA,1012,1034,0,1034,1,3,1,TA,6,Attchd,1976,Unf,3,888,WD ,Normal
170000,2010,,12760,1Story,6,5,1976,TA,TA,1958,2048,0,2048,3,5,2,TA,9,2Types,1976,Unf,2,776,ConLD,Normal
160000,2010,,57200,1Story,5,5,1948,TA,TA,747,1687,0,1687,1,3,1,TA,7,Detchd,1966,Unf,2,572,WD ,Normal
220000,2010,88,11896,1Story,7,5,2008,Gd,TA,1336,1346,0,1346,2,3,1,Gd,6,Attchd,2008,Fin,3,660,WD ,Normal
179781,2010,73,9803,1Story,7,5,2009,Gd,TA,1214,1214,0,1214,2,2,1,Gd,6,Attchd,2010,RFn,2,520,New,Partial
174000,2010,73,9802,2Story,5,5,2006,TA,TA,384,744,700,1444,2,3,1,TA,7,BuiltIn,2007,Fin,2,400,WD ,Normal
269500,2010,92,12003,2Story,8,5,2009,Gd,TA,774,774,1194,1968,2,4,1,Ex,8,BuiltIn,2009,Fin,3,680,New,Partial
214900,2010,80,11316,2Story,7,5,2002,Gd,TA,817,824,1070,1894,2,4,1,Gd,8,BuiltIn,2002,Fin,2,510,WD ,Normal
202900,2010,85,14191,2Story,8,5,2002,Gd,TA,967,993,915,1908,2,4,1,Gd,9,Attchd,2002,Fin,2,431,WD ,Normal
378500,2010,89,13214,1Story,9,5,2008,Ex,TA,2002,2018,0,2018,2,3,1,Ex,10,Attchd,2009,Fin,3,746,WD ,Normal
169000,2010,85,15300,1Story,5,5,1965,TA,TA,1068,1264,0,1264,1,2,1,TA,7,Attchd,1965,Unf,2,528,WD ,Normal
173500,2010,93,10114,1Story,5,5,2004,TA,TA,1430,1430,0,1430,2,3,1,Gd,7,Attchd,2004,RFn,2,624,WD ,Normal
139000,2010,94,9400,2Story,6,5,1971,TA,TA,912,912,912,1824,2,4,2,TA,8,,,,0,0,WD ,Normal
166500,2010,,11875,1Story,5,5,1999,TA,TA,1344,1344,0,1344,2,3,1,TA,7,Attchd,2001,Unf,2,686,WD ,Normal
83500,2010,,1974,2Story,4,5,1973,TA,TA,546,546,546,1092,1,3,1,TA,6,Attchd,1973,RFn,1,286,WD ,Normal
119500,2010,31,2394,1Story,5,6,1973,TA,TA,945,945,0,945,1,2,1,TA,5,Attchd,1973,RFn,1,253,WD ,Normal
85000,2010,36,2592,2Story,5,3,1976,TA,TA,536,536,576,1112,1,3,1,TA,4,Attchd,1976,Unf,1,336,WD ,Normal
76000,2010,21,1476,2Story,4,7,1970,TA,TA,546,546,546,1092,1,3,1,TA,5,,,,0,0,WD ,Normal
75500,2010,21,1491,SFoyer,4,6,1972,TA,TA,630,630,0,630,1,1,1,TA,3,,,,0,0,WD ,Normal
88250,2010,21,1900,2Story,4,4,1970,TA,TA,546,546,546,1092,1,3,1,TA,5,,,,0,0,WD ,Normal
85500,2010,21,1890,2Story,4,6,1972,TA,TA,546,546,546,1092,1,3,1,TA,5,Attchd,1972,Unf,1,286,WD ,Normal
130000,2010,50,6953,1Story,5,7,1971,TA,Gd,864,874,0,874,1,3,1,TA,5,Detchd,1971,Unf,1,352,ConLD,Normal
157900,2010,,26142,1Story,5,7,1962,TA,TA,1188,1188,0,1188,1,3,1,TA,6,Attchd,1962,Unf,1,312,WD ,Normal
149900,2010,76,12887,1Story,5,7,1984,TA,TA,833,833,0,833,1,2,1,Gd,5,Attchd,1984,Unf,2,495,WD ,Normal
159000,2010,70,7700,2Story,5,2,1985,TA,Po,1216,1216,1216,2432,4,4,2,TA,10,Attchd,1985,Unf,2,616,WD ,Normal
136000,2010,63,10475,2Story,5,5,1991,TA,TA,624,624,650,1274,1,3,1,TA,6,Detchd,1993,Unf,2,576,WD ,Normal
161000,2010,68,10544,1.5Fin,5,5,1969,TA,TA,864,864,615,1479,2,5,1,TA,8,Attchd,1969,Fin,1,275,WD ,Normal
285000,2010,76,9892,1Story,8,5,1994,Gd,Gd,1679,1803,0,1803,2,3,1,Gd,6,Attchd,1994,Unf,2,482,WD ,Normal
231000,2010,74,12961,2Story,6,5,1993,Gd,Gd,1152,1152,645,1797,2,3,1,Gd,7,Attchd,1993,Fin,2,616,WD ,Normal
124500,2009,74,13008,1Story,6,5,1956,TA,TA,882,882,0,882,1,2,1,TA,5,Attchd,1956,Unf,1,502,WD ,Normal
157000,2009,85,10200,1Story,6,5,1974,TA,TA,1434,1434,0,1434,2,4,1,TA,7,Attchd,1974,RFn,2,528,WD ,Normal
345000,2009,75,13860,SLvl,8,7,1972,Gd,TA,1952,2000,704,2704,2,4,1,Ex,9,Attchd,1972,Fin,2,538,WD ,Normal
189500,2009,88,10179,2Story,6,5,1997,TA,TA,945,945,663,1608,2,3,1,TA,7,Attchd,1997,Fin,2,470,WD ,Normal
270000,2009,,11792,2Story,8,5,2003,Gd,TA,1008,1008,1275,2283,2,4,1,Gd,9,BuiltIn,2003,Fin,3,632,WD ,Normal
189000,2009,60,8400,SLvl,7,5,1996,TA,TA,384,958,670,1628,2,3,1,TA,7,BuiltIn,1996,Fin,2,390,WD ,Normal
377500,2009,42,14892,1Story,9,5,2006,Ex,TA,1746,1746,0,1746,2,3,1,Ex,7,Attchd,2006,Fin,3,758,WD ,Normal
168500,2009,,8530,SLvl,7,5,1995,TA,TA,384,804,670,1474,2,3,1,TA,7,BuiltIn,1995,Fin,2,400,WD ,Normal
375000,2009,28,7296,1Story,8,5,2004,Gd,TA,2208,2522,0,2522,2,1,1,Gd,8,Attchd,2004,Fin,2,564,WD ,Normal
278000,2009,40,5664,1Story,8,5,2000,Gd,TA,1501,1659,0,1659,2,2,1,Ex,5,Attchd,2000,Fin,2,499,WD ,Normal
240000,2009,61,7380,1Story,8,5,1998,TA,TA,1418,1478,0,1478,2,2,1,TA,5,Attchd,1998,Fin,2,495,WD ,Normal
239500,2009,57,8013,1Story,8,5,1995,Gd,TA,1587,1734,0,1734,2,2,1,Gd,6,Attchd,1995,RFn,2,528,WD ,Normal
177500,2009,57,8923,SLvl,7,5,1998,Gd,TA,384,751,631,1382,2,3,1,TA,7,BuiltIn,1998,Fin,2,396,WD ,Normal
185000,2009,74,10141,2Story,7,5,1998,TA,TA,832,885,833,1718,2,3,1,TA,7,Attchd,1998,Fin,2,427,WD ,Normal
191000,2009,60,7500,2Story,6,5,1998,Gd,TA,952,952,684,1636,2,3,1,TA,7,Attchd,1998,Fin,2,440,WD ,Normal
178000,2009,59,7837,2Story,6,7,1993,Gd,TA,799,799,772,1571,2,3,1,TA,7,Attchd,1993,RFn,2,380,WD ,Normal
185000,2009,,9765,2Story,6,8,1993,Ex,Gd,680,680,790,1470,2,3,1,TA,6,BuiltIn,1993,Fin,2,420,WD ,Normal
181316,2009,,8803,2Story,6,5,1994,TA,TA,707,707,809,1516,2,3,1,Gd,7,Attchd,1994,Fin,2,409,WD ,Normal
166000,2009,58,7250,1Story,6,5,1993,TA,TA,1181,1190,0,1190,2,3,1,Gd,6,Attchd,1993,Unf,2,430,WD ,Normal
178000,2009,,9636,2Story,6,5,1992,TA,TA,808,808,785,1593,2,3,1,TA,7,BuiltIn,1993,RFn,2,389,WD ,Normal
174000,2009,65,8125,2Story,6,5,1994,TA,TA,702,702,779,1481,2,3,1,TA,6,Attchd,1994,Fin,2,343,WD ,Normal
173000,2009,,9248,1Story,6,6,1992,TA,TA,1158,1167,0,1167,2,3,1,Gd,6,Attchd,1992,RFn,2,400,WD ,Normal
225000,2009,,10762,2Story,7,5,1999,Gd,TA,978,1005,978,1983,2,3,1,Gd,9,Attchd,1999,Fin,2,490,WD ,Normal
180500,2009,99,11851,1Story,7,5,1990,TA,TA,1424,1442,0,1442,2,3,1,TA,5,Attchd,1990,RFn,2,500,WD ,Normal
187500,2009,,5814,1Story,8,5,1984,Gd,TA,1220,1360,0,1360,1,1,1,Gd,4,Attchd,1984,RFn,2,565,COD,Abnorml
501837,2009,63,17423,1Story,9,5,2008,Ex,TA,2216,2234,0,2234,2,1,1,Ex,9,Attchd,2009,Fin,3,1166,New,Partial
372500,2009,80,11844,1Story,8,5,2008,Gd,TA,2046,2046,0,2046,2,3,1,Gd,7,Attchd,2008,Fin,3,834,New,Partial
260000,2009,124,16158,1Story,7,5,2005,Gd,TA,1530,1530,0,1530,2,3,1,Gd,7,Attchd,2005,Fin,2,430,WD ,Normal
185000,2009,85,11900,2Story,5,6,1977,TA,TA,1122,946,988,1934,2,3,1,TA,6,Attchd,1977,Unf,2,567,WD ,Normal
260000,2009,94,13005,2Story,7,7,1980,Gd,TA,845,1153,1200,2353,2,4,1,Ex,10,Attchd,1983,RFn,2,484,WD ,Normal
181000,2009,48,17043,1Story,6,5,1979,TA,Gd,1362,1586,0,1586,2,3,1,TA,7,Attchd,1979,Unf,2,435,WD ,Normal
82500,2009,85,11900,1Story,7,5,1977,TA,Gd,1386,1411,0,1411,2,3,1,TA,6,Attchd,1977,Fin,2,544,WD ,Family
215000,2009,,16635,1Story,6,7,1977,Gd,TA,1602,1602,0,1602,2,3,1,Gd,8,Attchd,1977,Fin,2,529,WD ,Normal
154000,2009,,13250,2Story,7,6,1978,TA,TA,832,1154,896,2050,2,4,1,Gd,8,Attchd,1978,RFn,2,529,WD ,Abnorml
200000,2009,80,10928,1Story,6,6,1978,TA,TA,1427,1671,0,1671,2,3,1,TA,7,Attchd,1978,RFn,2,484,WD ,Normal
249000,2009,,12388,2Story,7,7,1980,TA,TA,1043,1539,1134,2673,2,4,1,Gd,9,BuiltIn,1980,RFn,2,441,WD ,Normal
187500,2009,,14115,SLvl,7,5,1980,TA,TA,1372,1472,0,1472,2,3,1,TA,6,Attchd,1980,Unf,2,588,WD ,Normal
184000,2009,80,11088,1Story,6,5,1978,TA,TA,1140,1707,0,1707,2,3,1,TA,7,Attchd,1978,Fin,2,479,WD ,Normal
278000,2009,80,9600,1Story,8,5,1981,Gd,TA,2524,2524,0,2524,2,4,1,Gd,9,Attchd,1981,Fin,2,542,WD ,Normal
157000,2009,82,11880,1Story,7,5,1978,TA,TA,1271,1601,0,1601,2,3,1,TA,7,Attchd,1978,RFn,2,478,COD,Abnorml
